side,firstblood,golddiffat10,xpdiffat10,csdiffat10,killsat10,assistsat10,deathsat10,firstdragon,firstherald,firsttower,golddiffat15,xpdiffat15,csdiffat15,killsat15,assistsat15,deathsat15,golddiffat20,xpdiffat20,csdiffat20,killsat20,assistsat20,deathsat20,firstbaron,golddiffat25,xpdiffat25,csdiffat25,killsat25,assistsat25,deathsat25,result
0,1.0,-1903.0,-1275.0,-43.0,3.0,5.0,4.0,1.0,0.0,0.0,-4425.0,-4454.0,-94.0,5.0,10.0,9.0,-9864.0,-8420.0,-129.0,7.0,18.0,18.0,0.0,,,,,,,0
1,0.0,-498.0,46.0,11.0,1.0,2.0,3.0,1.0,0.0,0.0,-656.0,-1715.0,-28.0,6.0,18.0,6.0,-6152.0,-5826.0,-54.0,6.0,18.0,12.0,1.0,-8871.0,-9831.0,-92.0,8.0,23.0,17.0,1
0,1.0,498.0,-46.0,-11.0,3.0,3.0,1.0,0.0,1.0,1.0,656.0,1715.0,28.0,6.0,11.0,6.0,6152.0,5826.0,54.0,12.0,30.0,6.0,0.0,8871.0,9831.0,92.0,17.0,38.0,8.0,0
1,1.0,-618.0,280.0,-17.0,2.0,5.0,4.0,1.0,0.0,0.0,1113.0,1821.0,-19.0,8.0,19.0,7.0,4409.0,2962.0,-52.0,18.0,40.0,10.0,0.0,642.0,578.0,-47.0,20.0,44.0,15.0,0
0,0.0,618.0,-280.0,17.0,4.0,5.0,2.0,0.0,1.0,1.0,-1113.0,-1821.0,19.0,7.0,11.0,8.0,-4409.0,-2962.0,52.0,10.0,21.0,18.0,1.0,-642.0,-578.0,47.0,15.0,36.0,20.0,1
1,0.0,980.0,1500.0,23.0,2.0,4.0,2.0,0.0,1.0,1.0,865.0,1717.0,8.0,4.0,7.0,3.0,2681.0,1925.0,24.0,10.0,20.0,8.0,1.0,4534.0,3977.0,19.0,12.0,25.0,8.0,1
0,1.0,-980.0,-1500.0,-23.0,2.0,2.0,2.0,1.0,0.0,0.0,-865.0,-1717.0,-8.0,3.0,5.0,4.0,-2681.0,-1925.0,-24.0,8.0,18.0,10.0,0.0,-4534.0,-3977.0,-19.0,8.0,18.0,12.0,0
1,0.0,-339.0,546.0,15.0,6.0,9.0,7.0,1.0,1.0,0.0,-1351.0,1320.0,43.0,7.0,11.0,8.0,-573.0,1501.0,53.0,8.0,13.0,10.0,0.0,790.0,2956.0,80.0,10.0,21.0,10.0,0
0,1.0,339.0,-546.0,-15.0,7.0,12.0,6.0,0.0,0.0,1.0,1351.0,-1320.0,-43.0,8.0,14.0,7.0,573.0,-1501.0,-53.0,10.0,15.0,8.0,1.0,-790.0,-2956.0,-80.0,10.0,15.0,10.0,1
1,1.0,822.0,359.0,36.0,1.0,1.0,1.0,0.0,1.0,0.0,2110.0,1940.0,31.0,7.0,9.0,3.0,1156.0,-1671.0,23.0,7.0,9.0,6.0,0.0,-3214.0,-6397.0,15.0,7.0,9.0,11.0,0
0,0.0,-822.0,-359.0,-36.0,1.0,1.0,1.0,1.0,0.0,1.0,-2110.0,-1940.0,-31.0,3.0,4.0,7.0,-1156.0,1671.0,-23.0,6.0,10.0,7.0,0.0,3214.0,6397.0,-15.0,11.0,25.0,7.0,1
1,0.0,-435.0,-1085.0,-19.0,0.0,0.0,2.0,0.0,1.0,0.0,-204.0,-1382.0,-56.0,3.0,8.0,2.0,-2056.0,-1124.0,-65.0,3.0,8.0,3.0,0.0,-3035.0,-2437.0,-88.0,4.0,8.0,5.0,0
0,1.0,435.0,1085.0,19.0,2.0,0.0,0.0,1.0,0.0,1.0,204.0,1382.0,56.0,2.0,0.0,3.0,2056.0,1124.0,65.0,3.0,2.0,3.0,1.0,3035.0,2437.0,88.0,5.0,7.0,4.0,1
1,1.0,174.0,-429.0,7.0,0.0,0.0,0.0,0.0,1.0,1.0,3214.0,660.0,26.0,2.0,6.0,0.0,7978.0,5421.0,55.0,10.0,29.0,1.0,1.0,10839.0,7627.0,50.0,16.0,46.0,3.0,1
0,0.0,-174.0,429.0,-7.0,0.0,0.0,0.0,1.0,0.0,0.0,-3214.0,-660.0,-26.0,0.0,0.0,2.0,-7978.0,-5421.0,-55.0,1.0,3.0,10.0,0.0,-10839.0,-7627.0,-50.0,3.0,10.0,16.0,0
1,1.0,-1242.0,-1492.0,-28.0,3.0,5.0,5.0,0.0,0.0,0.0,-2394.0,-3597.0,-49.0,4.0,8.0,7.0,-6068.0,-4724.0,-74.0,5.0,9.0,11.0,0.0,-12673.0,-10621.0,-86.0,6.0,10.0,21.0,0
0,0.0,1242.0,1492.0,28.0,5.0,7.0,3.0,1.0,1.0,1.0,2394.0,3597.0,49.0,7.0,14.0,4.0,6068.0,4724.0,74.0,11.0,21.0,5.0,1.0,12673.0,10621.0,86.0,21.0,42.0,6.0,1
1,0.0,957.0,1473.0,20.0,4.0,9.0,4.0,0.0,1.0,0.0,-985.0,-947.0,-8.0,6.0,12.0,9.0,-297.0,349.0,-8.0,7.0,14.0,9.0,1.0,-2588.0,-2931.0,-32.0,9.0,21.0,14.0,1
0,1.0,-957.0,-1473.0,-20.0,4.0,7.0,4.0,1.0,0.0,1.0,985.0,947.0,8.0,9.0,20.0,6.0,297.0,-349.0,8.0,9.0,20.0,7.0,0.0,2588.0,2931.0,32.0,14.0,32.0,9.0,0
1,1.0,676.0,470.0,33.0,1.0,3.0,1.0,1.0,1.0,0.0,-1109.0,-1950.0,21.0,1.0,3.0,4.0,253.0,162.0,37.0,3.0,7.0,5.0,0.0,5032.0,4168.0,58.0,8.0,22.0,7.0,1
0,0.0,-676.0,-470.0,-33.0,1.0,1.0,1.0,0.0,0.0,1.0,1109.0,1950.0,-21.0,4.0,6.0,1.0,-253.0,-162.0,-37.0,5.0,9.0,3.0,0.0,-5032.0,-4168.0,-58.0,7.0,16.0,8.0,0
1,0.0,-1846.0,-242.0,-19.0,0.0,0.0,4.0,0.0,0.0,0.0,-4457.0,-2986.0,-82.0,1.0,1.0,7.0,-4924.0,-3394.0,-71.0,2.0,5.0,8.0,0.0,-7385.0,-4992.0,-78.0,2.0,5.0,12.0,0
0,1.0,1846.0,242.0,19.0,4.0,6.0,0.0,1.0,1.0,1.0,4457.0,2986.0,82.0,7.0,15.0,1.0,4924.0,3394.0,71.0,8.0,16.0,2.0,1.0,7385.0,4992.0,78.0,12.0,21.0,2.0,1
1,0.0,-123.0,795.0,22.0,0.0,0.0,1.0,1.0,0.0,1.0,-662.0,414.0,0.0,0.0,0.0,1.0,-2793.0,-768.0,13.0,0.0,0.0,3.0,0.0,-4003.0,-2267.0,20.0,2.0,5.0,9.0,0
0,1.0,123.0,-795.0,-22.0,1.0,3.0,0.0,0.0,1.0,0.0,662.0,-414.0,0.0,1.0,3.0,0.0,2793.0,768.0,-13.0,3.0,8.0,0.0,1.0,4003.0,2267.0,-20.0,9.0,28.0,2.0,1
1,0.0,-903.0,-233.0,21.0,2.0,2.0,4.0,0.0,1.0,1.0,1921.0,-238.0,20.0,7.0,18.0,6.0,-2839.0,-5751.0,-14.0,10.0,28.0,14.0,0.0,-2845.0,-3875.0,-32.0,16.0,44.0,18.0,0
0,1.0,903.0,233.0,-21.0,4.0,5.0,2.0,1.0,0.0,0.0,-1921.0,238.0,-20.0,6.0,7.0,7.0,2839.0,5751.0,14.0,14.0,29.0,10.0,1.0,2845.0,3875.0,32.0,18.0,39.0,16.0,1
1,0.0,-635.0,67.0,2.0,2.0,4.0,3.0,1.0,0.0,1.0,-581.0,-628.0,-18.0,5.0,13.0,6.0,1581.0,3370.0,0.0,10.0,23.0,7.0,1.0,2751.0,5574.0,-3.0,16.0,42.0,8.0,1
0,1.0,635.0,-67.0,-2.0,3.0,4.0,2.0,0.0,1.0,0.0,581.0,628.0,18.0,6.0,10.0,5.0,-1581.0,-3370.0,0.0,7.0,14.0,10.0,0.0,-2751.0,-5574.0,3.0,8.0,17.0,16.0,0
1,1.0,2816.0,738.0,10.0,7.0,15.0,2.0,0.0,1.0,1.0,3641.0,1099.0,-12.0,8.0,17.0,3.0,3619.0,3057.0,-10.0,9.0,20.0,3.0,1.0,8150.0,8921.0,22.0,14.0,30.0,4.0,1
0,0.0,-2816.0,-738.0,-10.0,2.0,5.0,7.0,1.0,0.0,0.0,-3641.0,-1099.0,12.0,3.0,7.0,8.0,-3619.0,-3057.0,10.0,3.0,7.0,9.0,0.0,-8150.0,-8921.0,-22.0,4.0,10.0,14.0,0
1,0.0,99.0,-161.0,-13.0,2.0,2.0,1.0,0.0,0.0,0.0,-2306.0,-1421.0,-32.0,3.0,3.0,3.0,-3699.0,-3491.0,-68.0,6.0,12.0,8.0,0.0,,,,,,,0
0,1.0,-99.0,161.0,13.0,1.0,1.0,2.0,1.0,1.0,1.0,2306.0,1421.0,32.0,3.0,4.0,3.0,3699.0,3491.0,68.0,8.0,15.0,6.0,0.0,,,,,,,1
1,0.0,1310.0,57.0,5.0,4.0,10.0,2.0,0.0,1.0,1.0,244.0,-1947.0,-40.0,4.0,10.0,2.0,1075.0,-3655.0,-62.0,6.0,15.0,4.0,1.0,3531.0,322.0,-40.0,10.0,26.0,4.0,1
0,1.0,-1310.0,-57.0,-5.0,2.0,2.0,4.0,1.0,0.0,0.0,-244.0,1947.0,40.0,2.0,2.0,4.0,-1075.0,3655.0,62.0,4.0,5.0,6.0,0.0,-3531.0,-322.0,40.0,4.0,5.0,10.0,0
1,1.0,1290.0,-133.0,-16.0,7.0,9.0,3.0,0.0,0.0,0.0,-1648.0,-3365.0,-59.0,7.0,9.0,8.0,-2507.0,-795.0,-36.0,12.0,20.0,13.0,0.0,-3915.0,-4530.0,-51.0,12.0,20.0,17.0,0
0,0.0,-1290.0,133.0,16.0,3.0,5.0,7.0,1.0,1.0,1.0,1648.0,3365.0,59.0,8.0,23.0,7.0,2507.0,795.0,36.0,13.0,37.0,12.0,1.0,3915.0,4530.0,51.0,17.0,48.0,12.0,1
1,1.0,276.0,-150.0,-9.0,1.0,1.0,0.0,1.0,1.0,1.0,1083.0,-468.0,-6.0,4.0,8.0,1.0,1235.0,665.0,-16.0,6.0,15.0,2.0,1.0,654.0,-1089.0,-21.0,8.0,18.0,5.0,1
0,0.0,-276.0,150.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,-1083.0,468.0,6.0,1.0,2.0,4.0,-1235.0,-665.0,16.0,2.0,4.0,6.0,0.0,-654.0,1089.0,21.0,5.0,12.0,8.0,0
1,0.0,-1047.0,-881.0,-16.0,0.0,0.0,1.0,1.0,1.0,0.0,-1158.0,-928.0,-4.0,2.0,2.0,4.0,1290.0,2354.0,4.0,7.0,15.0,5.0,1.0,1227.0,1035.0,-5.0,8.0,18.0,7.0,1
0,1.0,1047.0,881.0,16.0,1.0,1.0,0.0,0.0,0.0,1.0,1158.0,928.0,4.0,4.0,5.0,2.0,-1290.0,-2354.0,-4.0,5.0,8.0,7.0,0.0,-1227.0,-1035.0,5.0,7.0,12.0,8.0,0
1,1.0,1690.0,1077.0,-21.0,9.0,11.0,4.0,0.0,1.0,1.0,3188.0,816.0,-25.0,10.0,12.0,6.0,2588.0,262.0,-41.0,12.0,19.0,8.0,1.0,4134.0,6483.0,-25.0,22.0,44.0,10.0,1
0,0.0,-1690.0,-1077.0,21.0,4.0,5.0,9.0,1.0,0.0,0.0,-3188.0,-816.0,25.0,6.0,9.0,10.0,-2588.0,-262.0,41.0,8.0,14.0,12.0,0.0,-4134.0,-6483.0,25.0,10.0,19.0,22.0,0
1,0.0,-16.0,147.0,60.0,1.0,2.0,4.0,0.0,1.0,1.0,603.0,-1705.0,45.0,5.0,9.0,9.0,2977.0,2151.0,70.0,12.0,31.0,10.0,1.0,7002.0,5051.0,108.0,17.0,43.0,12.0,1
0,1.0,16.0,-147.0,-60.0,4.0,8.0,1.0,1.0,0.0,0.0,-603.0,1705.0,-45.0,9.0,14.0,5.0,-2977.0,-2151.0,-70.0,10.0,18.0,12.0,0.0,-7002.0,-5051.0,-108.0,12.0,24.0,17.0,0
1,1.0,1956.0,1397.0,36.0,2.0,4.0,0.0,1.0,1.0,1.0,3812.0,1985.0,50.0,3.0,5.0,0.0,5882.0,2966.0,44.0,5.0,10.0,1.0,0.0,8906.0,4664.0,46.0,10.0,21.0,2.0,1
0,0.0,-1956.0,-1397.0,-36.0,0.0,0.0,2.0,0.0,0.0,0.0,-3812.0,-1985.0,-50.0,0.0,0.0,3.0,-5882.0,-2966.0,-44.0,1.0,2.0,5.0,0.0,-8906.0,-4664.0,-46.0,2.0,5.0,10.0,0
1,1.0,180.0,366.0,24.0,2.0,3.0,3.0,1.0,1.0,1.0,1099.0,1036.0,24.0,4.0,10.0,4.0,2704.0,1194.0,-14.0,6.0,12.0,5.0,0.0,6497.0,6067.0,-6.0,14.0,35.0,6.0,1
0,0.0,-180.0,-366.0,-24.0,3.0,7.0,2.0,0.0,0.0,0.0,-1099.0,-1036.0,-24.0,4.0,10.0,4.0,-2704.0,-1194.0,14.0,5.0,10.0,6.0,1.0,-6497.0,-6067.0,6.0,6.0,14.0,14.0,0
1,0.0,947.0,256.0,25.0,2.0,3.0,2.0,0.0,1.0,1.0,2698.0,949.0,48.0,3.0,4.0,2.0,6867.0,2788.0,85.0,8.0,19.0,5.0,1.0,3560.0,-2449.0,67.0,8.0,19.0,9.0,1
0,1.0,-947.0,-256.0,-25.0,2.0,2.0,2.0,1.0,0.0,0.0,-2698.0,-949.0,-48.0,2.0,2.0,3.0,-6867.0,-2788.0,-85.0,5.0,11.0,8.0,0.0,-3560.0,2449.0,-67.0,9.0,18.0,8.0,0
1,0.0,-1651.0,-1066.0,-19.0,0.0,0.0,3.0,0.0,0.0,0.0,-1619.0,-668.0,-20.0,1.0,3.0,4.0,-1214.0,-1109.0,-26.0,2.0,4.0,5.0,0.0,-2123.0,-1259.0,-60.0,4.0,9.0,6.0,1
0,1.0,1651.0,1066.0,19.0,3.0,6.0,0.0,1.0,1.0,1.0,1619.0,668.0,20.0,4.0,9.0,1.0,1214.0,1109.0,26.0,5.0,10.0,2.0,1.0,2123.0,1259.0,60.0,6.0,11.0,4.0,0
1,0.0,1364.0,381.0,3.0,3.0,6.0,1.0,0.0,0.0,0.0,-792.0,431.0,13.0,4.0,7.0,6.0,-720.0,910.0,3.0,6.0,14.0,6.0,0.0,-4976.0,-6710.0,-51.0,6.0,14.0,13.0,0
0,1.0,-1364.0,-381.0,-3.0,1.0,2.0,3.0,1.0,1.0,1.0,792.0,-431.0,-13.0,6.0,10.0,4.0,720.0,-910.0,-3.0,6.0,10.0,6.0,1.0,4976.0,6710.0,51.0,13.0,26.0,6.0,1
1,1.0,1969.0,693.0,38.0,2.0,2.0,0.0,0.0,1.0,1.0,3738.0,1831.0,55.0,5.0,7.0,1.0,4385.0,1238.0,40.0,6.0,10.0,1.0,1.0,5394.0,1343.0,61.0,8.0,16.0,4.0,1
0,0.0,-1969.0,-693.0,-38.0,0.0,0.0,2.0,1.0,0.0,0.0,-3738.0,-1831.0,-55.0,1.0,3.0,5.0,-4385.0,-1238.0,-40.0,1.0,3.0,6.0,0.0,-5394.0,-1343.0,-61.0,4.0,15.0,8.0,0
1,0.0,418.0,-489.0,-7.0,0.0,0.0,0.0,0.0,1.0,0.0,223.0,-1799.0,-35.0,1.0,2.0,2.0,581.0,113.0,-14.0,3.0,3.0,4.0,0.0,32.0,-300.0,-24.0,6.0,12.0,8.0,1
0,1.0,-418.0,489.0,7.0,0.0,0.0,0.0,1.0,0.0,1.0,-223.0,1799.0,35.0,2.0,6.0,1.0,-581.0,-113.0,14.0,4.0,8.0,3.0,1.0,-32.0,300.0,24.0,8.0,22.0,6.0,0
1,1.0,485.0,1892.0,40.0,1.0,1.0,1.0,0.0,0.0,0.0,-928.0,2027.0,50.0,2.0,4.0,3.0,-112.0,2763.0,46.0,4.0,10.0,5.0,1.0,664.0,2214.0,12.0,10.0,24.0,9.0,1
0,0.0,-485.0,-1892.0,-40.0,1.0,3.0,1.0,1.0,1.0,1.0,928.0,-2027.0,-50.0,3.0,9.0,2.0,112.0,-2763.0,-46.0,5.0,16.0,4.0,0.0,-664.0,-2214.0,-12.0,9.0,25.0,10.0,0
1,0.0,237.0,-66.0,-6.0,1.0,1.0,1.0,0.0,0.0,0.0,-2513.0,-1171.0,-18.0,1.0,1.0,4.0,-3680.0,-1738.0,7.0,3.0,6.0,7.0,0.0,-3169.0,-2354.0,20.0,6.0,17.0,10.0,0
0,1.0,-237.0,66.0,6.0,1.0,2.0,1.0,1.0,1.0,1.0,2513.0,1171.0,18.0,4.0,12.0,1.0,3680.0,1738.0,-7.0,7.0,19.0,3.0,1.0,3169.0,2354.0,-20.0,10.0,26.0,6.0,1
1,0.0,-552.0,244.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,-113.0,-87.0,9.0,2.0,6.0,3.0,-3489.0,-3695.0,5.0,2.0,6.0,6.0,0.0,-7241.0,-7471.0,8.0,2.0,6.0,12.0,0
0,1.0,552.0,-244.0,-6.0,1.0,2.0,0.0,1.0,1.0,1.0,113.0,87.0,-9.0,3.0,7.0,2.0,3489.0,3695.0,-5.0,6.0,10.0,2.0,1.0,7241.0,7471.0,-8.0,12.0,29.0,2.0,1
1,1.0,237.0,398.0,11.0,1.0,1.0,1.0,0.0,1.0,1.0,299.0,-888.0,19.0,1.0,1.0,3.0,1509.0,524.0,33.0,2.0,5.0,4.0,0.0,2158.0,876.0,37.0,2.0,5.0,4.0,0
0,0.0,-237.0,-398.0,-11.0,1.0,1.0,1.0,1.0,0.0,0.0,-299.0,888.0,-19.0,3.0,5.0,1.0,-1509.0,-524.0,-33.0,4.0,8.0,2.0,1.0,-2158.0,-876.0,-37.0,4.0,8.0,2.0,1
1,0.0,-348.0,-50.0,-2.0,0.0,0.0,2.0,0.0,1.0,0.0,85.0,196.0,-15.0,1.0,1.0,2.0,-710.0,-1941.0,-30.0,2.0,1.0,5.0,1.0,1347.0,1971.0,-34.0,8.0,21.0,6.0,1
0,1.0,348.0,50.0,2.0,2.0,3.0,0.0,1.0,0.0,1.0,-85.0,-196.0,15.0,2.0,3.0,1.0,710.0,1941.0,30.0,5.0,10.0,2.0,0.0,-1347.0,-1971.0,34.0,6.0,12.0,8.0,0
1,1.0,1496.0,945.0,15.0,3.0,7.0,1.0,1.0,0.0,1.0,2231.0,1163.0,18.0,4.0,9.0,2.0,4207.0,4094.0,60.0,5.0,12.0,2.0,1.0,7353.0,7594.0,65.0,10.0,26.0,2.0,1
0,0.0,-1496.0,-945.0,-15.0,1.0,1.0,3.0,0.0,1.0,0.0,-2231.0,-1163.0,-18.0,2.0,2.0,4.0,-4207.0,-4094.0,-60.0,2.0,2.0,5.0,0.0,-7353.0,-7594.0,-65.0,2.0,2.0,10.0,0
1,1.0,-529.0,-39.0,-21.0,3.0,2.0,2.0,0.0,1.0,0.0,-184.0,508.0,-23.0,4.0,4.0,2.0,687.0,-287.0,-29.0,5.0,4.0,2.0,0.0,-3772.0,-5684.0,-79.0,5.0,4.0,6.0,0
0,0.0,529.0,39.0,21.0,2.0,3.0,3.0,1.0,0.0,1.0,184.0,-508.0,23.0,2.0,3.0,4.0,-687.0,287.0,29.0,2.0,3.0,5.0,1.0,3772.0,5684.0,79.0,6.0,15.0,5.0,1
1,1.0,1626.0,-976.0,-5.0,5.0,8.0,0.0,0.0,1.0,0.0,533.0,-1764.0,2.0,8.0,11.0,3.0,1204.0,-3855.0,-18.0,8.0,11.0,3.0,1.0,3769.0,787.0,-24.0,14.0,21.0,3.0,1
0,0.0,-1626.0,976.0,5.0,0.0,0.0,5.0,1.0,0.0,1.0,-533.0,1764.0,-2.0,3.0,5.0,8.0,-1204.0,3855.0,18.0,3.0,5.0,8.0,0.0,-3769.0,-787.0,24.0,3.0,5.0,14.0,0
1,0.0,-1474.0,383.0,-20.0,0.0,0.0,2.0,1.0,1.0,0.0,-1458.0,-335.0,-47.0,1.0,4.0,3.0,-1070.0,-875.0,-57.0,3.0,7.0,3.0,0.0,-2548.0,-2060.0,-76.0,8.0,16.0,9.0,0
0,1.0,1474.0,-383.0,20.0,2.0,3.0,0.0,0.0,0.0,1.0,1458.0,335.0,47.0,3.0,6.0,1.0,1070.0,875.0,57.0,3.0,6.0,3.0,1.0,2548.0,2060.0,76.0,9.0,15.0,8.0,1
1,1.0,-89.0,816.0,10.0,2.0,0.0,2.0,0.0,1.0,1.0,-400.0,1344.0,5.0,4.0,6.0,4.0,3107.0,5355.0,45.0,7.0,12.0,4.0,1.0,2654.0,4041.0,35.0,8.0,13.0,6.0,1
0,0.0,89.0,-816.0,-10.0,2.0,3.0,2.0,1.0,0.0,0.0,400.0,-1344.0,-5.0,4.0,7.0,4.0,-3107.0,-5355.0,-45.0,4.0,7.0,7.0,0.0,-2654.0,-4041.0,-35.0,6.0,11.0,8.0,0
1,1.0,-393.0,72.0,-14.0,0.0,0.0,0.0,0.0,1.0,0.0,-725.0,-831.0,-20.0,1.0,1.0,1.0,-297.0,53.0,-10.0,5.0,14.0,4.0,0.0,437.0,1418.0,-28.0,7.0,20.0,4.0,0
0,0.0,393.0,-72.0,14.0,0.0,0.0,0.0,1.0,0.0,1.0,725.0,831.0,20.0,1.0,1.0,1.0,297.0,-53.0,10.0,4.0,10.0,5.0,1.0,-437.0,-1418.0,28.0,4.0,10.0,7.0,1
1,0.0,532.0,-717.0,35.0,0.0,0.0,1.0,0.0,1.0,1.0,420.0,26.0,38.0,2.0,0.0,3.0,1058.0,-117.0,16.0,2.0,0.0,3.0,0.0,-430.0,-1812.0,12.0,3.0,3.0,7.0,0
0,1.0,-532.0,717.0,-35.0,1.0,2.0,0.0,1.0,0.0,0.0,-420.0,-26.0,-38.0,3.0,5.0,2.0,-1058.0,117.0,-16.0,3.0,5.0,2.0,1.0,430.0,1812.0,-12.0,7.0,18.0,3.0,1
1,0.0,791.0,-309.0,10.0,3.0,7.0,2.0,1.0,0.0,1.0,-6.0,-1414.0,20.0,3.0,7.0,4.0,2108.0,1549.0,26.0,7.0,13.0,4.0,0.0,5018.0,3422.0,7.0,12.0,27.0,4.0,1
0,1.0,-791.0,309.0,-10.0,2.0,2.0,3.0,0.0,1.0,0.0,6.0,1414.0,-20.0,4.0,5.0,3.0,-2108.0,-1549.0,-26.0,4.0,5.0,7.0,0.0,-5018.0,-3422.0,-7.0,4.0,5.0,12.0,0
1,1.0,-287.0,107.0,-8.0,0.0,0.0,0.0,0.0,1.0,0.0,-303.0,-283.0,-4.0,3.0,6.0,3.0,1088.0,1923.0,-9.0,5.0,8.0,3.0,0.0,-1055.0,-1327.0,-47.0,6.0,8.0,6.0,0
0,0.0,287.0,-107.0,8.0,0.0,0.0,0.0,1.0,0.0,1.0,303.0,283.0,4.0,3.0,5.0,3.0,-1088.0,-1923.0,9.0,3.0,5.0,5.0,0.0,1055.0,1327.0,47.0,6.0,9.0,6.0,1
1,0.0,-1961.0,-788.0,33.0,0.0,0.0,6.0,1.0,0.0,0.0,-2355.0,-2309.0,11.0,3.0,5.0,10.0,-7794.0,-5162.0,11.0,3.0,5.0,16.0,0.0,-11827.0,-10451.0,-6.0,3.0,5.0,26.0,0
0,1.0,1961.0,788.0,-33.0,6.0,11.0,0.0,0.0,1.0,1.0,2355.0,2309.0,-11.0,10.0,17.0,3.0,7794.0,5162.0,-11.0,16.0,33.0,3.0,0.0,11827.0,10451.0,6.0,26.0,55.0,3.0,1
1,0.0,-338.0,113.0,-1.0,3.0,5.0,4.0,0.0,1.0,1.0,-287.0,357.0,1.0,5.0,8.0,5.0,-968.0,-502.0,-3.0,7.0,12.0,8.0,0.0,-1326.0,1574.0,-5.0,8.0,15.0,8.0,0
0,1.0,338.0,-113.0,1.0,4.0,6.0,3.0,1.0,0.0,0.0,287.0,-357.0,-1.0,5.0,7.0,5.0,968.0,502.0,3.0,8.0,11.0,7.0,1.0,1326.0,-1574.0,5.0,8.0,11.0,8.0,1
1,1.0,625.0,121.0,28.0,0.0,0.0,0.0,0.0,0.0,1.0,1339.0,1323.0,49.0,0.0,0.0,0.0,1229.0,1040.0,47.0,0.0,0.0,0.0,1.0,7317.0,6778.0,74.0,5.0,12.0,0.0,1
0,0.0,-625.0,-121.0,-28.0,0.0,0.0,0.0,1.0,1.0,0.0,-1339.0,-1323.0,-49.0,0.0,0.0,0.0,-1229.0,-1040.0,-47.0,0.0,0.0,0.0,0.0,-7317.0,-6778.0,-74.0,0.0,0.0,5.0,0
1,1.0,-340.0,-803.0,-3.0,7.0,13.0,6.0,1.0,1.0,1.0,236.0,-1331.0,-14.0,10.0,18.0,8.0,-4142.0,-8271.0,-57.0,11.0,20.0,16.0,1.0,-2979.0,-6581.0,-24.0,14.0,28.0,18.0,0
0,0.0,340.0,803.0,3.0,6.0,10.0,7.0,0.0,0.0,0.0,-236.0,1331.0,14.0,8.0,10.0,10.0,4142.0,8271.0,57.0,16.0,22.0,11.0,0.0,2979.0,6581.0,24.0,18.0,25.0,14.0,1
1,1.0,588.0,-271.0,38.0,0.0,0.0,0.0,1.0,0.0,1.0,2171.0,335.0,33.0,2.0,5.0,0.0,4307.0,1649.0,23.0,5.0,11.0,2.0,0.0,9580.0,6018.0,66.0,11.0,25.0,5.0,1
0,0.0,-588.0,271.0,-38.0,0.0,0.0,0.0,0.0,1.0,0.0,-2171.0,-335.0,-33.0,0.0,0.0,2.0,-4307.0,-1649.0,-23.0,2.0,3.0,5.0,0.0,-9580.0,-6018.0,-66.0,5.0,8.0,11.0,0
1,0.0,1237.0,1566.0,50.0,2.0,2.0,2.0,0.0,1.0,1.0,3336.0,1785.0,37.0,4.0,7.0,2.0,5612.0,1899.0,43.0,9.0,23.0,5.0,1.0,8960.0,4692.0,56.0,17.0,38.0,8.0,1
0,1.0,-1237.0,-1566.0,-50.0,2.0,3.0,2.0,1.0,0.0,0.0,-3336.0,-1785.0,-37.0,2.0,3.0,4.0,-5612.0,-1899.0,-43.0,5.0,11.0,9.0,0.0,-8960.0,-4692.0,-56.0,8.0,19.0,17.0,0
1,0.0,-304.0,37.0,33.0,1.0,2.0,2.0,0.0,0.0,0.0,628.0,700.0,49.0,4.0,11.0,4.0,-1517.0,-1955.0,60.0,7.0,18.0,10.0,0.0,-164.0,-594.0,57.0,8.0,21.0,10.0,0
0,1.0,304.0,-37.0,-33.0,2.0,5.0,1.0,1.0,1.0,1.0,-628.0,-700.0,-49.0,4.0,9.0,4.0,1517.0,1955.0,-60.0,10.0,30.0,7.0,0.0,164.0,594.0,-57.0,10.0,30.0,8.0,1
1,1.0,1461.0,-581.0,-47.0,7.0,12.0,2.0,0.0,1.0,0.0,-28.0,-2107.0,-81.0,9.0,13.0,4.0,-1961.0,-3253.0,-102.0,13.0,22.0,10.0,0.0,-2638.0,-5065.0,-126.0,16.0,29.0,14.0,0
0,0.0,-1461.0,581.0,47.0,2.0,5.0,7.0,1.0,0.0,1.0,28.0,2107.0,81.0,4.0,8.0,9.0,1961.0,3253.0,102.0,10.0,17.0,13.0,1.0,2638.0,5065.0,126.0,14.0,25.0,16.0,1
1,0.0,523.0,355.0,42.0,4.0,4.0,5.0,1.0,1.0,1.0,1487.0,329.0,40.0,10.0,13.0,10.0,3643.0,2370.0,61.0,12.0,17.0,10.0,1.0,9979.0,9432.0,87.0,20.0,37.0,10.0,1
0,1.0,-523.0,-355.0,-42.0,5.0,8.0,4.0,0.0,0.0,0.0,-1487.0,-329.0,-40.0,10.0,13.0,10.0,-3643.0,-2370.0,-61.0,10.0,13.0,12.0,0.0,-9979.0,-9432.0,-87.0,10.0,13.0,20.0,0
1,0.0,349.0,1043.0,50.0,0.0,0.0,2.0,0.0,1.0,1.0,5533.0,2860.0,93.0,3.0,8.0,2.0,10776.0,8206.0,100.0,10.0,29.0,3.0,0.0,,,,,,,1
